,Course,Description,Image,Instructor,Link,Price,PrimaryCategory,PrimaryCategoryID,PrimarySubcategory,PrimarySubcategoryID,Rating
95,AWS Certified Developer - Associate 2018,Do you want AWS certification? Do you want to be an AWS Certified Developer Associate? This AWS online course is for you,https://udemy-images.udemy.com/course/125_H/393306_f2a5_6.jpg,Ryan Kroonenburg,/aws-certified-developer-associate/,$149.99,IT & Software,294,IT Certification,132,4.5
96,Git a Web Developer Job: Mastering the Modern Workflow,"Learn Git, GitHub, Node.js, NPM, Object-oriented JavaScript, ES6, webpack, Gulp, BEM and Job Interview Tips",https://udemy-images.udemy.com/course/125_H/818990_57c0_3.jpg,Brad Schiff,/git-a-web-developer-job-mastering-the-modern-workflow/,$199.99,Development,288,Web Development,8,4.82
97,Microsoft Access 2016 Master Class: Beginner to Advanced,Quickly learn how Access 2016 can make your life easier and more productive!,https://udemy-images.udemy.com/course/125_H/845284_cfd2_2.jpg,Joe Parys,/microsoftaccess/,$199.99,Office Productivity,292,Microsoft,96,4.58
98,The Beginner's Guide to Artificial Intelligence in Unity.,A practical guide to programming non-player characters for games.,https://udemy-images.udemy.com/course/125_H/1349250_c17d.jpg,Penny de Byl,/artificial-intelligence-in-unity/,$149.99,Development,288,Game Development,14,4.73
99,The Complete Cyber Security Course : Network Security!,"Volume 2 : Network Security, WiFi Security, WiFi Hackers, Firewalls, Wireshark, Secure Networking. + Password Managers",https://udemy-images.udemy.com/course/125_H/875974_b66d_3.jpg,Nathan House,/network-security-course/,$119.99,IT & Software,294,Network & Security,134,4.62
100,Learn DevOps: The Complete Kubernetes Course,"Learn how you can run, deploy, manage and maintain containerized Docker applications on Kubernetes",https://udemy-images.udemy.com/course/125_H/1007250_9e3c_5.jpg,Edward Viaene,/learn-devops-the-complete-kubernetes-course/,$39.99,IT & Software,294,Other,140,4.39
101,The Complete Cyber Security Course : Hackers Exposed!,"Volume 1 : Become a Cyber Security Specialist, Learn How to Stop Hackers, Prevent Hacking,  Learn IT Security &  INFOSEC",https://udemy-images.udemy.com/course/125_H/614772_233b_9.jpg,Nathan House,/the-complete-internet-security-privacy-course-volume-1/,$119.99,IT & Software,294,Network & Security,134,4.58
102,Microsoft Excel - Advanced Excel Formulas & Functions,"Master 75+ Excel formulas & functions with a best-selling Microsoft Excel instructor. Excel 2010, Excel 2013, Excel 2016",https://udemy-images.udemy.com/course/125_H/516446_4935_4.jpg,Chris Dutton,/excel-for-analysts/,$174.99,Office Productivity,292,Microsoft,96,4.64
103,Microsoft Excel - Excel from Beginner to Advanced,"Excel with this A-Z Microsoft Excel Course. Microsoft Excel 2010, Excel 2013, Excel 2016",https://udemy-images.udemy.com/course/125_H/793796_0e89.jpg,Kyle Pew,/microsoft-excel-2013-from-beginner-to-advanced-and-beyond/,$149.99,Office Productivity,292,Microsoft,96,4.61
104,Object Oriented PHP & MVC,Build a custom object oriented PHP MVC framework and then build an application with it,https://udemy-images.udemy.com/course/125_H/1399390_4a26.jpg,Brad Traversy,/object-oriented-php-mvc/,$79.99,Development,288,Web Development,8,4.77
105,Microsoft Power BI - A Complete Introduction,"Learn how to use Microsoft's Power BI Tools, including Power BI Desktop, Power BI Service and PowerBI Developer",https://udemy-images.udemy.com/course/125_H/1208634_cd50.jpg,Manuel Lorenz,/powerbi-complete-introduction/,$199.99,Business,268,Data & Analytics,44,4.62
106,"Sounds True's Freedom to Choose Something Different, Part 1",Pema Chodron on How to Transform Your Life and Find Lasting Peace and Happiness,https://udemy-images.udemy.com/course/125_H/796124_1eaf.jpg,Pema Chödrön,/freedom-to-choose-something-different-by-pema-chodron-pt-1/,$199.99,Personal Development,296,Personal Transformation,142,4.49
107,Nuxt.js - Vue.js on Steroids,Build highly engaging Vue JS apps with Nuxt.js. Nuxt adds easy server-side-rendering and a folder-based config approach.,https://udemy-images.udemy.com/course/125_H/1523224_60cb.jpg,Maximilian Schwarzmüller,/nuxtjs-vuejs-on-steroids/,$144.99,Development,288,Web Development,8,4.81
108,The Web Developer Bootcamp,"The only course you need to learn web development - HTML, CSS, JS, Node, and More!",https://udemy-images.udemy.com/course/125_H/625204_436a_2.jpg,Colt Steele,/the-web-developer-bootcamp/,$199.99,Development,288,Web Development,8,4.73
109,AWS Certified Solutions Architect - Associate 2018,Want to pass the AWS Solutions Architect - Associate Exam? Want to become Amazon Web Services Certified? Do this course!,https://udemy-images.udemy.com/course/125_H/362328_91f3_10.jpg,Ryan Kroonenburg,/aws-certified-solutions-architect-associate/,$179.99,IT & Software,294,IT Certification,132,4.54
110,Master Jenkins CI For DevOps and Developers,Learn how to build automated continuous integration pipeline with Jenkins. Take your DevOps skills to the next level.,https://udemy-images.udemy.com/course/125_H/1034400_3cea.jpg,Level Up,/the-complete-jenkins-course-for-developers-and-devops/,$149.99,Development,288,Development Tools,362,4.48
111,Learn Cryptocurrency AltCoin Trading and ICO Investing,The real deal behind Crypto Trading and ICO's.,https://udemy-images.udemy.com/course/125_H/1317578_6fcc.jpg,Jason Appleton,/learn-cryptocurrency-altcoin-trading-and-ico-investing/,$139.99,Business,268,Finance,24,4.41
112,The Complete Cyber Security Course : End Point Protection!,"Volume 4 :Become a Cyber Security Specialist, Antivirus & Malware, Disk Encryption, Finding & Removing Hackers & Malware",https://udemy-images.udemy.com/course/125_H/872460_879b_2.jpg,Nathan House,/the-complete-cyber-security-course-end-point-protection/,$194.99,IT & Software,294,Network & Security,134,4.67
113,Bayesian Machine Learning in Python: A/B Testing,"Data Science, Machine Learning, and Data Analytics Techniques for Marketing, Digital Media, Online Advertising, and More",https://udemy-images.udemy.com/course/125_H/1011712_a062.jpg,Lazy Programmer Inc.,/bayesian-machine-learning-in-python-ab-testing/,$119.99,Business,268,Data & Analytics,44,4.6
114,Deep Learning: Convolutional Neural Networks in Python,Computer Vision and Data Science and Machine Learning combined! In Theano and TensorFlow,https://udemy-images.udemy.com/course/125_H/807904_7108.jpg,Lazy Programmer Inc.,/deep-learning-convolutional-neural-networks-theano-tensorflow/,$119.99,Business,268,Data & Analytics,44,4.61
115,Python for Data Science and Machine Learning Bootcamp,"Learn how to use NumPy, Pandas, Seaborn , Matplotlib , Plotly , Scikit-Learn , Machine Learning, Tensorflow , and more!",https://udemy-images.udemy.com/course/125_H/903744_8eb2.jpg,Jose Portilla,/python-for-data-science-and-machine-learning-bootcamp/,$194.99,Business,268,Data & Analytics,44,4.6
116,Python and Django Full Stack Web Developer Bootcamp,"Learn to build websites with HTML , CSS , Bootstrap , Javascript , jQuery , Python 3 , and Django 1.11!",https://udemy-images.udemy.com/course/125_H/822444_a6db.jpg,Jose Portilla,/python-and-django-full-stack-web-developer-bootcamp/,$199.99,Development,288,Web Development,8,4.63
117,"The Complete App Design Course - UX, UI and Design Thinking","Learn App Design to Make Beautiful, Lovable Apps",https://udemy-images.udemy.com/course/125_H/1184844_3714.jpg,London App Brewery LAB,/the-complete-app-design-course-ux-and-ui-design/,$199.99,Design,269,User Experience,114,4.4
118,Social Media Marketing 2017 - Complete Certificate Course,"The comprehensive social media course, beginner to advanced. Go viral, get started today!",https://udemy-images.udemy.com/course/125_H/450394_b942_6.jpg,SO ME Academy,/learn-social-media-marketing-course/,$99.99,Marketing,290,Social Media Marketing,66,4.26
119,Acumen Presents: Elizabeth Gilbert's Creativity Workshop,Become equipped with the practical tools & inspiration to jumpstart your creative journey.,https://udemy-images.udemy.com/course/125_H/806626_f5c3_3.jpg,+Acumen Courses,/elizabeth-gilberts-creativity-workshop/,$99.99,Personal Development,296,Creativity,164,4.43
120,Deep Learning: Recurrent Neural Networks in Python,"GRU, LSTM, + more modern deep learning, machine learning, and data science for sequences",https://udemy-images.udemy.com/course/125_H/887814_cf2e_2.jpg,Lazy Programmer Inc.,/deep-learning-recurrent-neural-networks-in-python/,$119.99,Business,268,Data & Analytics,44,4.6
121,The Complete ARKit Course - Build 11 Augmented Reality Apps,Become an iOS Augmented Reality Developer by Building 11 High-Level AR Apps using ARKit in iOS 11 and Swift 4.,https://udemy-images.udemy.com/course/125_H/1338454_5b5b_9.jpg,Codestars by Rob Percival,/ios-augmented-reality-the-complete-course-on-arkit/,$199.99,Development,288,Mobile Apps,10,4.63
122,Python for Finance: Investment Fundamentals & Data Analytics,Learn Python Programming and Conduct Real-World Financial Analysis in Python - Complete Python Training,https://udemy-images.udemy.com/course/125_H/1035472_23ce_4.jpg,365 Careers,/python-for-finance-investment-fundamentals-data-analytics/,$194.99,Business,268,Finance,24,4.54
123,Microsoft Excel 2010: Advanced Training,Master Advanced Excel 2010 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,https://udemy-images.udemy.com/course/125_H/9385_55cb_14.jpg,Infinite Skills,/advanced-excel/,$49.99,Office Productivity,292,Microsoft,96,4.49
124,Microsoft Excel 2013  Advanced. Online Excel Training Course,Master Advanced Excel 2013 Features. Become A Expert And Learn To Use Excel Like A Pro With This Advanced Excel Training,https://udemy-images.udemy.com/course/125_H/39292_b3f3_9.jpg,Infinite Skills,/advanced-microsoft-excel-2013-online-excel-course/,$49.99,Office Productivity,292,Microsoft,96,4.55
125,Advanced CSS and Sass: Take Your CSS to the Next Level!,"The most advanced and modern CSS course on the internet: master animations, flexbox, responsive design, and so much more",https://udemy-images.udemy.com/course/125_H/1026604_790b_2.jpg,Jonas Schmedtmann,/advanced-css-and-sass/,$199.99,Development,288,Web Development,8,4.84
126,The Coding Interview Bootcamp: Algorithms + Data Structures,Ace your next Javascript coding interview by mastering data structures and algorithms.,https://udemy-images.udemy.com/course/125_H/1409142_1879_8.jpg,Stephen Grider,/coding-interview-bootcamp-algorithms-and-data-structure/,$89.99,Development,288,Web Development,8,4.73
127,Microsoft Excel 2013 Course Beginners/ Intermediate Training,Learn to Master Microsoft Excel In Easy To Follow Step-By-Step Training Course. Comes With Extensive Working Files,https://udemy-images.udemy.com/course/125_H/31535_e351_7.jpg,Infinite Skills,/microsoft-excel-2013-course-beginners-intermediate-training/,$49.99,Office Productivity,292,Microsoft,96,4.5
128,Scala and Spark for Big Data and Machine Learning,"Learn the latest Big Data technology - Spark and Scala, including Spark 2.0 DataFrames!",https://udemy-images.udemy.com/course/125_H/977062_019b_2.jpg,Jose Portilla,/scala-and-spark-for-big-data-and-machine-learning/,$194.99,Business,268,Data & Analytics,44,4.47
129,Python for Financial Analysis and Algorithmic Trading,"Learn numpy , pandas , matplotlib , quantopian , finance , and more for algorithmic trading with Python!",https://udemy-images.udemy.com/course/125_H/1212032_b7e8.jpg,Jose Portilla,/python-for-finance-and-trading-algorithms/,$194.99,Development,288,Programming Languages,12,4.63
130,Entity Framework in Depth: The Complete Guide,Connect your applications to a SQL Server database,https://udemy-images.udemy.com/course/125_H/551498_7081.jpg,Mosh Hamedani,/entity-framework-tutorial/,$99.99,Development,288,Development Tools,362,4.71
131,CompTIA Security+ Certification (SY0-401): The Total Course,"Everything you need to pass the CompTIA Security+ SY0-401 Exam, from Mike Meyers. CompTIA expert and bestselling author.",https://udemy-images.udemy.com/course/125_H/1117202_1625_2.jpg,Total Seminars,/comptia-security-certification-sy0-401-the-total-course/,$194.99,IT & Software,294,Network & Security,134,4.6
132,Cryptocurrency never losing formula -  Bitcoin trading,"Easy system for Bitcoin trading - always be on a  profit, or worst case scenario on zero.",https://udemy-images.udemy.com/course/125_H/1385908_a9f6_5.jpg,Petko Zhivkov Aleksandrov,/cryptocurrency-never-losing-formula-bitcoin-trading/,$199.99,Business,268,Finance,24,4.42
133,REST APIs with Flask and Python,"Build professional REST APIs with Python, Flask, Flask-RESTful, and Flask-SQLAlchemy",https://udemy-images.udemy.com/course/125_H/970600_68be_3.jpg,Jose Salvatierra,/rest-api-flask-and-python/,$109.99,Development,288,Web Development,8,4.64
134,The Complete Nmap Ethical Hacking Course : Network Security,Become an expert in the ethical hacking and network security tool Nmap!,https://udemy-images.udemy.com/course/125_H/1118724_d9bf_6.jpg,Nathan House,/the-complete-nmap-ethical-hacking-course-network-security/,$99.99,IT & Software,294,Network & Security,134,4.67
135,Deep Learning and NLP A-Z™: How to create a ChatBot,Learn the Theory and How to implement state of the art Deep Natural Language Processing models in Tensorflow and Python,https://udemy-images.udemy.com/course/125_H/1460764_a6f8.jpg,Hadelin de Ponteves,/chatbot/,$199.99,Academics,300,Math & Science,378,4.54
136,The Complete Video Production Bootcamp,"Make better videos with the ultimate course on video production, planning, cinematography, editing & distribution.",https://udemy-images.udemy.com/course/125_H/1027180_475e_3.jpg,Phil Ebiner,/video-production-bootcamp/,$199.99,Photography,273,Video Design,218,4.55
137,Learn DevOps: Advanced Kubernetes Usage,"Covering Authentication, Authorization, Logging, Helm, Deploying with Spinnaker, Prometheus, Scheduling and more",https://udemy-images.udemy.com/course/125_H/1350412_1625.jpg,Edward Viaene,/learn-devops-advanced-kubernetes-usage/,$39.99,Development,288,Development Tools,362,4.38
138,The Complete Salesforce Administrator Certification Course,"Salesforce Admin 60 Question Practice Test Included! Join over 29,000 students. Follows the Salesforce Admin Exam Guide.",https://udemy-images.udemy.com/course/125_H/693700_d3eb_4.jpg,Mike Wheeler,/salesforce-administrator/,$199.99,IT & Software,294,IT Certification,132,4.53
139,Master Microservices with Spring Boot and Spring Cloud,An awesome journey from Restful Web Services to Microservices with Spring Boot and Spring Cloud,https://udemy-images.udemy.com/course/125_H/1352468_3d97_3.jpg,in28Minutes Official,/microservices-with-spring-boot-and-spring-cloud/,$199.99,Development,288,Web Development,8,4.4
